Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 22:02:07.244,COM13,,-0.07,0.021,0.993,-5.249,2.991,87.585,-0.637,-0.044,-97.745,-3684,3149,-3865,33.2,,,,,,,,,,,,,,,
 22:02:07.274,COM13,,-0.058,-0.006,1.001,-5.859,2.747,87.769,-0.654,0,-96.01,-3703,3308,-3892,33.2,,,,,,,,,,,,,,,
 22:02:07.278,COM13,,-0.039,-0.018,1.043,-3.845,0.122,88.196,-0.676,0.055,-94.252,-3704,3372,-3935,33.21,,,,,,,,,,,,,,,
 22:02:07.307,COM13,,-0.074,0.038,0.986,-6.653,-0.916,87.463,-0.681,0.099,-92.494,-3682,3540,-3977,33.2,,,,,,,,,,,,,,,
 22:02:07.340,COM13,,-0.067,-0.049,0.978,-5.188,0.671,87.402,-0.725,0.099,-90.731,-3694,3632,-4019,33.2,,,,,,,,,,,,,,,
 22:02:07.346,COM13,,0.008,0.035,1.003,-5.676,-0.061,88.562,-0.747,0.093,-88.978,-3627,3805,-4033,33.23,,,,,,,,,,,,,,,
 22:02:07.374,COM13,,-0.076,-0.021,0.942,-5.371,3.906,87.83,-0.775,0.11,-87.226,-3655,3892,-4065,33.2,,,,,,,,,,,,,,,
 22:02:07.378,COM13,,-0.069,0.019,1.052,-7.08,2.319,88.623,-0.802,0.132,-85.457,-3609,3991,-4099,33.2,,,,,,,,,,,,,,,
 22:02:07.408,COM13,,-0.057,-0.07,1.007,-4.761,0.549,86.975,-0.84,0.203,-83.694,-3620,4045,-4144,33.18,,,,,,,,,,,,,,,
 22:02:07.437,COM13,,-0.027,0.025,0.974,-3.967,-0.488,88.257,-0.851,0.247,-81.925,-3558,4099,-4193,33.2,,,,,,,,,,,,,,,
 22:02:07.442,COM13,,-0.033,0.007,0.956,-5.127,3.601,88.257,-0.846,0.264,-80.178,-3527,4255,-4226,33.24,,,,,,,,,,,,,,,
 22:02:07.484,COM13,,-0.09,0.022,1.024,-7.141,3.845,87.158,-0.868,0.28,-78.409,-3486,4353,-4285,33.2,,,,,,,,,,,,,,,
 22:02:07.486,COM13,,-0.07,-0.074,1.049,-4.517,0.366,89.05,-0.906,0.357,-76.646,-3489,4479,-4317,33.18,,,,,,,,,,,,,,,
 22:02:07.515,COM13,,-0.057,0.09,0.987,-4.761,-1.465,88.745,-0.906,0.423,-74.894,-3486,4605,-4356,33.2,,,,,,,,,,,,,,,
 22:02:07.521,COM13,,-0.027,-0.011,0.964,-8.057,-1.587,89.6,-0.917,0.434,-73.109,-3393,4690,-4411,33.22,,,,,,,,,,,,,,,
 22:02:07.549,COM13,,-0.075,-0.033,0.938,-6.226,4.761,88.501,-0.961,0.412,-71.329,-3368,4776,-4473,33.2,,,,,,,,,,,,,,,
 22:02:07.583,COM13,,-0.017,0,1.026,-4.7,5.371,91.797,-0.967,0.456,-69.543,-3292,4847,-4532,33.23,,,,,,,,,,,,,,,
 22:02:07.585,COM13,,-0.133,0.034,1.012,-5.859,3.235,91.248,-0.967,0.566,-67.736,-3251,5009,-4603,33.2,,,,,,,,,,,,,,,
 22:02:07.614,COM13,,-0.038,0.023,1.055,-6.531,-1.282,91.248,-0.978,0.659,-65.907,-3223,5126,-4683,33.16,,,,,,,,,,,,,,,
 22:02:07.620,COM13,,-0.084,-0.035,0.96,-6.714,-2.502,94.238,-0.994,0.698,-64.078,-3205,5169,-4759,33.2,,,,,,,,,,,,,,,
 22:02:07.649,COM13,,-0.064,0.044,0.945,-5.737,2.502,94.116,-1.011,0.67,-62.221,-3198,5327,-4840,33.17,,,,,,,,,,,,,,,
 22:02:07.681,COM13,,0.015,0.009,0.989,-10.071,3.723,93.75,-1.049,0.687,-60.331,-3229,5407,-4894,33.19,,,,,,,,,,,,,,,
 22:02:07.685,COM13,,-0.146,-0.034,0.996,-6.47,4.761,94.788,-1.093,0.764,-58.453,-3246,5520,-4963,33.2,,,,,,,,,,,,,,,
 22:02:07.715,COM13,,-0.067,-0.006,1.023,-7.446,3.052,94.788,-1.11,0.862,-56.563,-3235,5639,-5015,33.2,,,,,,,,,,,,,,,
 22:02:07.718,COM13,,-0.082,-0.025,1.005,-4.944,2.014,95.154,-1.11,0.956,-54.662,-3190,5726,-5089,33.17,,,,,,,,,,,,,,,
 22:02:07.748,COM13,,-0.067,0.03,1.015,-8.118,0.366,94.482,-1.115,1.027,-52.762,-3265,5762,-5141,33.18,,,,,,,,,,,,,,,
 22:02:07.782,COM13,,-0.104,-0.042,0.991,-5.615,0.427,95.825,-1.126,1.071,-50.861,-3165,5863,-5226,33.19,,,,,,,,,,,,,,,
 22:02:07.785,COM13,,-0.048,-0.003,0.996,-5.859,0,95.032,-1.115,1.099,-48.955,-3175,5913,-5309,33.2,,,,,,,,,,,,,,,
 22:02:07.836,COM13,,-0.078,0.018,0.963,-5.676,1.282,95.764,-1.104,1.126,-47.038,-3188,6074,-5387,33.19,,,,,,,,,,,,,,,
 22:02:07.842,COM13,,-0.063,-0.021,0.984,-6.592,3.357,95.215,-1.099,1.159,-45.126,-3193,6153,-5482,33.2,,,,,,,,,,,,,,,
 22:02:07.845,COM13,,-0.078,-0.015,0.998,-6.042,3.54,95.703,-1.093,1.225,-43.215,-3218,6310,-5594,33.22,,,,,,,,,,,,,,,
 22:02:07.871,COM13,,-0.093,0.006,1.005,-7.202,2.441,94.849,-1.093,1.307,-41.303,-3205,6411,-5696,33.21,,,,,,,,,,,,,,,
 22:02:07.877,COM13,,-0.09,-0.023,1.025,-6.836,0.549,95.276,-1.099,1.384,-39.391,-3160,6570,-5809,33.19,,,,,,,,,,,,,,,
 22:02:07.909,COM13,,-0.087,-0.019,0.983,-5.981,-0.244,94.788,-1.093,1.434,-37.485,-3136,6662,-5903,33.19,,,,,,,,,,,,,,,
 22:02:07.944,COM13,,-0.07,-0.011,0.987,-5.615,0.977,94.604,-1.077,1.456,-35.579,-3044,6698,-6015,33.2,,,,,,,,,,,,,,,
 22:02:07.947,COM13,,-0.07,-0.032,0.983,-4.333,2.197,93.811,-1.044,1.489,-33.679,-3069,6801,-6131,33.23,,,,,,,,,,,,,,,
 22:02:07.964,COM13,,-0.08,-0.029,1,-6.226,1.526,91.675,-1.016,1.538,-31.789,-3054,6903,-6275,33.18,,,,,,,,,,,,,,,
 22:02:07.994,COM13,,-0.094,0.012,0.998,-3.845,1.526,92.59,-0.989,1.588,-29.932,-3081,6987,-6427,33.19,,,,,,,,,,,,,,,
 22:02:07.999,COM13,,-0.067,-0.014,0.998,-5.676,1.343,91.553,-0.95,1.631,-28.081,-3071,7132,-6558,33.21,,,,,,,,,,,,,,,
 22:02:08.027,COM13,,-0.09,-0.028,1.011,-5.432,0.671,90.759,-0.934,1.675,-26.235,-3014,7195,-6711,33.2,,,,,,,,,,,,,,,
 22:02:08.059,COM13,,-0.104,0.024,0.989,-3.174,1.038,92.041,-0.884,1.708,-24.406,-2958,7369,-6894,33.2,,,,,,,,,,,,,,,
 22:02:08.063,COM13,,-0.089,0.026,1.014,-4.517,0,93.811,-0.824,1.741,-22.571,-3001,7471,-7045,33.19,,,,,,,,,,,,,,,
 22:02:08.092,COM13,,-0.044,-0.014,0.966,-6.226,-0.183,92.102,-0.791,1.763,-20.709,-3125,7505,-7208,33.23,,,,,,,,,,,,,,,
 22:02:08.099,COM13,,-0.07,-0.011,0.97,-6.042,2.136,92.224,-0.775,1.769,-18.842,-3083,7666,-7427,33.21,,,,,,,,,,,,,,,
 22:02:08.130,COM13,,-0.102,0.06,0.966,-5.676,4.822,94.177,-0.747,1.796,-16.996,-3057,7732,-7635,33.2,,,,,,,,,,,,,,,
 22:02:08.163,COM13,,-0.1,-0.016,1.035,-8.972,3.906,93.079,-0.742,1.868,-15.123,-3124,7876,-7827,33.18,,,,,,,,,,,,,,,
 22:02:08.166,COM13,,-0.087,-0.032,1.031,-5.798,-0.061,93.384,-0.736,1.961,-13.244,-3180,7973,-8041,33.19,,,,,,,,,,,,,,,
 22:02:08.196,COM13,,-0.116,0.022,0.982,-5.493,-0.366,93.811,-0.698,2.005,-11.376,-3178,8019,-8302,33.22,,,,,,,,,,,,,,,
 22:02:08.200,COM13,,-0.063,-0.011,0.968,-5.371,2.197,93.933,-0.654,2.01,-9.498,-3240,8118,-8569,33.2,,,,,,,,,,,,,,,
 22:02:08.228,COM13,,-0.088,-0.042,1.026,-6.775,0.854,91.614,-0.632,2.032,-7.614,-3311,8233,-8812,33.2,,,,,,,,,,,,,,,
 22:02:08.262,COM13,,-0.09,-0.024,0.985,-4.761,-0.305,89.111,-0.61,2.065,-5.751,-3327,8267,-9114,33.2,,,,,,,,,,,,,,,
 22:02:08.264,COM13,,-0.073,-0.002,0.951,-4.456,1.953,89.355,-0.566,2.076,-3.939,-3388,8322,-9429,33.19,,,,,,,,,,,,,,,
 22:02:08.295,COM13,,-0.072,-0.03,1.023,-5.188,2.93,86.792,-0.522,2.093,-2.148,-3404,8463,-9739,33.19,,,,,,,,,,,,,,,
 22:02:08.298,COM13,,-0.109,0.013,1.003,2.197,1.587,89.294,-0.417,2.142,-0.379,-3406,8533,-10060,33.2,,,,,,,,,,,,,,,
 22:02:08.329,COM13,,-0.091,0.183,1.022,-7.019,-0.916,91.37,-0.319,2.181,1.384,-3534,8565,-10313,33.21,,,,,,,,,,,,,,,
 22:02:08.360,COM13,,-0.086,-0.012,0.978,-4.822,-0.671,93.811,-0.275,2.181,3.197,-3578,8573,-10697,33.2,,,,,,,,,,,,,,,
 22:02:08.366,COM13,,-0.085,-0.012,0.966,-11.108,1.038,94.421,-0.269,2.153,5.054,-3701,8618,-10991,33.23,,,,,,,,,,,,,,,
 22:02:08.396,COM13,,-0.064,0.02,0.948,-5.92,4.7,93.567,-0.275,2.148,6.943,-3815,8756,-11434,33.23,,,,,,,,,,,,,,,
 22:02:08.399,COM13,,-0.108,-0.064,1.013,-5.493,5.127,92.468,-0.231,2.197,8.833,-3846,8766,-11834,33.23,,,,,,,,,,,,,,,
 22:02:08.428,COM13,,-0.093,-0.016,1.023,-5.127,2.869,90.088,-0.181,2.285,10.701,-3859,8853,-12268,33.21,,,,,,,,,,,,,,,
 22:02:08.463,COM13,,-0.099,-0.023,1.019,-4.333,0.854,87.097,-0.132,2.351,12.535,-3930,8826,-12696,33.24,,,,,,,,,,,,,,,
 22:02:08.466,COM13,,-0.112,0.021,1.026,0.793,-0.793,90.637,-0.022,2.373,14.315,-4081,8748,-13153,33.22,,,,,,,,,,,,,,,
 22:02:08.501,COM13,,-0.089,0.191,0.991,-6.042,-2.93,93.262,0.077,2.357,16.095,-4232,8706,-13563,33.2,,,,,,,,,,,,,,,
 22:02:08.504,COM13,,-0.081,-0.001,0.957,-9.033,-0.732,93.75,0.099,2.307,17.941,-4249,8615,-14032,33.17,,,,,,,,,,,,,,,
 22:02:08.533,COM13,,-0.048,-0.028,0.938,-7.263,3.357,96.069,0.104,2.247,19.819,-4321,8552,-14549,33.2,,,,,,,,,,,,,,,
 22:02:08.542,COM13,,-0.075,-0.003,0.991,-5.554,5.31,93.262,0.143,2.252,21.725,-4498,8520,-15046,33.23,,,,,,,,,,,,,,,
 22:02:08.571,COM13,,-0.126,-0.016,0.997,-4.822,5.981,91.309,0.198,2.318,23.626,-4600,8399,-15642,33.24,,,,,,,,,,,,,,,
 22:02:08.602,COM13,,-0.102,-0.023,1.038,-4.028,4.028,90.759,0.264,2.401,25.483,-4836,8258,-16170,33.2,,,,,,,,,,,,,,,
 22:02:08.607,COM13,,-0.098,0.035,1.048,-3.662,-0.671,88.013,0.335,2.472,27.312,-4931,8116,-16742,33.2,,,,,,,,,,,,,,,
 22:02:08.639,COM13,,-0.114,0.096,0.987,-3.906,-2.563,91.858,0.412,2.483,29.108,-5012,7876,-17333,33.23,,,,,,,,,,,,,,,
 22:02:08.646,COM13,,-0.078,0.021,0.972,-8.85,-1.099,92.285,0.45,2.417,30.91,-5180,7660,-17856,33.2,,,,,,,,,,,,,,,
 22:02:08.675,COM13,,-0.074,-0.063,0.973,-4.333,0.183,89.783,0.472,2.351,32.761,-5242,7351,-18465,33.2,,,,,,,,,,,,,,,
 22:02:08.679,COM13,,-0.064,0.08,0.973,-5.493,2.014,91.064,0.527,2.313,34.585,-5406,7103,-19023,33.19,,,,,,,,,,,,,,,
 22:02:08.708,COM13,,-0.043,0.005,0.967,-4.517,5.066,90.393,0.582,2.302,36.403,-5564,6744,-19577,33.2,,,,,,,,,,,,,,,
 22:02:08.740,COM13,,-0.141,-0.026,0.979,-3.601,6.348,89.478,0.654,2.335,38.227,-5705,6334,-20133,33.23,,,,,,,,,,,,,,,
 22:02:08.744,COM13,,-0.107,0.108,1.055,-5.127,4.15,90.393,0.714,2.411,40.029,-5797,5961,-20669,33.21,,,,,,,,,,,,,,,
 22:02:08.774,COM13,,-0.089,0.08,1.044,-5.92,-0.244,92.407,0.769,2.466,41.841,-5929,5458,-21239,33.19,,,,,,,,,,,,,,,
 22:02:08.781,COM13,,-0.107,-0.014,0.976,-7.019,-2.563,93.567,0.802,2.444,43.687,-6063,4982,-21773,33.2,,,,,,,,,,,,,,,
 22:02:08.812,COM13,,-0.076,0.008,0.978,-5.188,-0.549,92.224,0.851,2.362,45.56,-6191,4423,-22270,33.22,,,,,,,,,,,,,,,
 22:02:08.842,COM13,,-0.071,0.023,0.969,-4.578,1.465,90.82,0.912,2.302,47.417,-6368,3767,-22717,33.2,,,,,,,,,,,,,,,
 22:02:08.849,COM13,,-0.105,0.041,0.984,-4.883,2.441,92.529,0.972,2.274,49.246,-6461,3149,-23129,33.22,,,,,,,,,,,,,,,
 22:02:08.879,COM13,,-0.061,-0.019,1.014,-4.944,1.831,89.6,1.022,2.269,51.097,-6650,2470,-23530,33.22,,,,,,,,,,,,,,,
 22:02:08.884,COM13,,-0.067,0.066,0.96,-4.028,3.235,88.806,1.082,2.258,52.91,-6677,1729,-23876,33.2,,,,,,,,,,,,,,,
 22:02:08.911,COM13,,-0.095,0.108,0.997,-4.395,4.211,94.36,1.159,2.263,54.695,-6727,935,-24183,33.24,,,,,,,,,,,,,,,
 22:02:08.943,COM13,,-0.107,0.024,1.017,-7.263,2.869,93.384,1.192,2.285,56.569,-6885,156,-24409,33.2,,,,,,,,,,,,,,,
 22:02:08.946,COM13,,-0.123,0.025,1.013,-6.104,0.977,92.896,1.23,2.291,58.447,-6912,-771,-24566,33.2,,,,,,,,,,,,,,,
 22:02:08.970,COM13,,-0.074,0.068,0.991,-6.836,0.366,94.604,1.258,2.263,60.315,-7044,-1577,-24668,33.2,,,,,,,,,,,,,,,
 22:02:09.025,COM13,,-0.061,-0.018,1.004,-6.165,-0.732,93.506,1.291,2.219,62.205,-7173,-2473,-24698,33.16,,,,,,,,,,,,,,,
 22:02:09.027,COM13,,-0.093,0.005,0.958,-5.737,0.793,89.905,1.324,2.148,64.089,-7307,-3316,-24629,33.2,,,,,,,,,,,,,,,
 22:02:09.030,COM13,,-0.052,0.065,0.948,-4.272,4.578,92.102,1.373,2.098,65.907,-7249,-4321,-24430,33.18,,,,,,,,,,,,,,,
 22:02:09.060,COM13,,-0.085,-0.017,1.009,-5.188,6.531,90.881,1.423,2.109,67.747,-7438,-5121,-24276,33.21,,,,,,,,,,,,,,,
 22:02:09.063,COM13,,-0.106,0.088,1.038,-4.272,3.296,90.027,1.478,2.164,69.582,-7446,-6039,-23945,33.24,,,,,,,,,,,,,,,
 22:02:09.092,COM13,,-0.089,0.087,1.01,-6.592,0.61,91.797,1.511,2.181,71.395,-7485,-6893,-23586,33.24,,,,,,,,,,,,,,,
 22:02:09.099,COM13,,-0.071,0.021,0.976,-8.911,0.732,91.553,1.5,2.142,73.229,-7495,-7768,-23154,33.2,,,,,,,,,,,,,,,
 22:02:09.132,COM13,,-0.118,0.005,0.982,-6.958,1.038,89.478,1.5,2.087,75.064,-7546,-8578,-22582,33.21,,,,,,,,,,,,,,,
 22:02:09.162,COM13,,-0.041,0.104,0.991,-6.592,1.831,92.529,1.516,2.043,76.871,-7354,-9405,-21881,33.2,,,,,,,,,,,,,,,
 22:02:09.165,COM13,,-0.036,-0.021,0.973,-6.775,3.174,92.285,1.533,2.01,78.712,-7316,-10109,-21230,33.2,,,,,,,,,,,,,,,
 22:02:09.195,COM13,,-0.138,-0.028,0.973,-4.639,6.104,88.989,1.571,1.994,80.568,-7221,-10843,-20419,33.19,,,,,,,,,,,,,,,
 22:02:09.201,COM13,,-0.048,0.093,1.025,-2.625,4.639,89.539,1.642,2.032,82.37,-7144,-11463,-19607,33.21,,,,,,,,,,,,,,,
 22:02:09.230,COM13,,-0.08,0.06,1.017,-7.507,2.319,88.745,1.664,2.06,84.172,-7197,-11956,-18806,33.2,,,,,,,,,,,,,,,
 22:02:09.261,COM13,,-0.107,0.011,0.999,-5.371,1.77,90.21,1.686,2.049,85.957,-6979,-12519,-17805,33.24,,,,,,,,,,,,,,,
 22:02:09.267,COM13,,-0.101,0.059,0.962,-1.709,2.258,90.759,1.78,2.01,87.759,-6839,-12953,-16813,33.2,,,,,,,,,,,,,,,
 22:02:09.295,COM13,,-0.047,0.102,1.022,-8.179,1.343,90.637,1.791,1.983,89.577,-6780,-13299,-15947,33.2,,,,,,,,,,,,,,,
 22:02:09.303,COM13,,-0.1,0.023,1.002,-8.24,0.122,90.82,1.774,1.939,91.395,-6597,-13553,-14956,33.2,,,,,,,,,,,,,,,
 22:02:09.334,COM13,,-0.097,0.018,0.959,-4.883,0.854,92.041,1.802,1.873,93.219,-6455,-13733,-13889,33.24,,,,,,,,,,,,,,,
 22:02:09.365,COM13,,-0.039,0.056,1.007,-6.042,2.502,90.637,1.829,1.813,95.054,-6324,-13890,-12922,33.22,,,,,,,,,,,,,,,
 22:02:09.368,COM13,,-0.073,0.075,0.989,-6.104,2.747,92.224,1.846,1.78,96.883,-6149,-13998,-11930,33.2,,,,,,,,,,,,,,,
 22:02:09.399,COM13,,-0.087,0.024,1.007,-7.202,2.197,91.858,1.851,1.752,98.723,-6076,-13889,-11061,33.22,,,,,,,,,,,,,,,
 22:02:09.403,COM13,,-0.076,-0.02,0.983,-5.127,1.892,89.233,1.873,1.725,100.569,-5883,-13768,-10108,33.21,,,,,,,,,,,,,,,
 22:02:09.430,COM13,,-0.07,0.083,1.011,-1.709,2.38,90.881,1.95,1.686,102.371,-5614,-13703,-9061,33.2,,,,,,,,,,,,,,,
 22:02:09.462,COM13,,-0.061,0.094,0.983,-6.348,1.953,91.675,1.983,1.653,104.189,-5428,-13509,-8259,33.18,,,,,,,,,,,,,,,
 22:02:09.465,COM13,,-0.11,0.016,0.993,-7.141,1.709,90.332,1.978,1.609,106.024,-5270,-13302,-7418,33.21,,,,,,,,,,,,,,,
 22:02:09.490,COM13,,-0.056,0.083,0.988,-6.165,1.648,91.919,1.983,1.566,107.842,-5010,-12996,-6577,33.24,,,,,,,,,,,,,,,
 22:02:09.520,COM13,,-0.063,0.03,1.003,-6.897,1.648,92.407,1.983,1.516,109.677,-4877,-12702,-5832,33.21,,,,,,,,,,,,,,,
 22:02:09.523,COM13,,-0.079,0.035,0.994,-6.042,1.465,91.675,1.989,1.467,111.528,-4743,-12372,-5153,33.2,,,,,,,,,,,,,,,
 22:02:09.553,COM13,,-0.062,0.052,0.974,-5.676,1.709,91.187,2,1.417,113.368,-4568,-11978,-4520,33.2,,,,,,,,,,,,,,,
 22:02:09.584,COM13,,-0.052,0.001,1.03,-5.188,2.686,91.675,2.021,1.368,115.197,-4439,-11609,-3925,33.2,,,,,,,,,,,,,,,
 22:02:09.588,COM13,,-0.083,0.073,0.977,-5.615,0.61,89.661,2.027,1.335,117.037,-4276,-11231,-3393,33.22,,,,,,,,,,,,,,,
 22:02:09.618,COM13,,-0.09,0.043,0.961,-6.836,3.54,89.966,2.016,1.274,118.839,-4219,-10882,-3033,33.2,,,,,,,,,,,,,,,
 22:02:09.622,COM13,,-0.013,0.021,1.042,-5.31,1.709,89.417,2.021,1.252,120.646,-4011,-10445,-2511,33.22,,,,,,,,,,,,,,,
 22:02:09.652,COM13,,-0.072,0.072,0.985,-5.31,2.136,91.309,2.032,1.214,122.443,-3842,-10071,-2118,33.19,,,,,,,,,,,,,,,
 22:02:09.682,COM13,,-0.106,0.039,0.989,-5.798,1.953,89.294,2.038,1.165,124.261,-3717,-9658,-1736,33.2,,,,,,,,,,,,,,,
 22:02:09.690,COM13,,-0.046,0.034,1.014,-4.578,1.709,90.332,2.054,1.126,126.063,-3614,-9303,-1421,33.2,,,,,,,,,,,,,,,
 22:02:09.725,COM13,,-0.081,0.092,1.019,-6.287,-0.854,91.37,2.049,1.077,127.864,-3523,-8928,-1206,33.23,,,,,,,,,,,,,,,
 22:02:09.728,COM13,,-0.045,0.039,0.96,-6.958,-0.916,89.783,2.027,0.994,129.688,-3329,-8450,-908,33.24,,,,,,,,,,,,,,,
 22:02:09.767,COM13,,-0.005,0.045,0.954,-5.737,3.723,92.102,2.021,0.895,131.495,-3262,-8069,-724,33.2,,,,,,,,,,,,,,,
 22:02:09.770,COM13,,-0.1,0.049,0.979,-6.409,5.371,91.492,2.01,0.862,133.33,-3197,-7744,-597,33.2,,,,,,,,,,,,,,,
 22:02:09.798,COM13,,-0.033,0.041,0.996,-6.531,5.676,90.759,1.994,0.873,135.17,-3118,-7328,-422,33.24,,,,,,,,,,,,,,,
 22:02:09.801,COM13,,-0.099,0.025,1.09,-6.409,1.892,90.332,1.972,0.901,136.994,-3042,-6983,-340,33.24,,,,,,,,,,,,,,,
 22:02:09.830,COM13,,-0.118,0.061,1.014,-4.822,-2.014,91.736,1.978,0.873,138.807,-3029,-6653,-236,33.24,,,,,,,,,,,,,,,
 22:02:09.862,COM13,,0.009,0.03,0.994,-6.165,-4.822,90.088,1.967,0.775,140.636,-2982,-6319,-218,33.23,,,,,,,,,,,,,,,
 22:02:09.866,COM13,,-0.01,0.047,0.872,-5.249,1.465,91.614,1.956,0.615,142.443,-2881,-5921,-108,33.2,,,,,,,,,,,,,,,
 22:02:09.895,COM13,,-0.062,0.058,0.932,-5.981,10.803,90.637,1.939,0.533,144.272,-2857,-5650,-89,33.24,,,,,,,,,,,,,,,
 22:02:09.900,COM13,,-0.07,0.103,1.105,-6.836,6.897,93.018,1.917,0.615,146.096,-2810,-5423,-114,33.22,,,,,,,,,,,,,,,
 22:02:09.932,COM13,,-0.103,0.035,1.058,-7.568,0.366,93.872,1.873,0.67,147.964,-2752,-5111,-84,33.23,,,,,,,,,,,,,,,
 22:02:09.964,COM13,,-0.072,-0.005,0.995,-6.042,-3.479,92.529,1.857,0.599,149.843,-2727,-4824,-127,33.18,,,,,,,,,,,,,,,
 22:02:09.968,COM13,,-0.04,0.06,0.967,-5.371,-1.831,93.628,1.846,0.45,151.694,-2762,-4537,-184,33.21,,,,,,,,,,,,,,,
 22:02:09.999,COM13,,-0.036,0.058,0.966,-6.836,1.953,92.957,1.807,0.341,153.567,-2787,-4297,-276,33.21,,,,,,,,,,,,,,,
 22:02:10.002,COM13,,-0.02,-0.023,0.975,-6.531,2.93,91.064,1.769,0.302,155.429,-2783,-4059,-292,33.18,,,,,,,,,,,,,,,
 22:02:10.035,COM13,,-0.049,0.037,0.975,-4.822,6.348,92.102,1.758,0.286,157.253,-2767,-3809,-350,33.2,,,,,,,,,,,,,,,
 22:02:10.040,COM13,,-0.097,0.091,1.038,-5.859,4.578,91.492,1.736,0.335,159.099,-2816,-3641,-401,33.22,,,,,,,,,,,,,,,
 22:02:10.071,COM13,,-0.056,-0.004,1.054,-6.226,-0.183,90.149,1.703,0.352,160.933,-2794,-3415,-408,33.2,,,,,,,,,,,,,,,
 22:02:10.102,COM13,,-0.055,0.063,0.984,-5.005,-2.991,93.567,1.692,0.28,162.74,-2769,-3224,-481,33.22,,,,,,,,,,,,,,,
 22:02:10.108,COM13,,-0.082,0.042,0.997,-5.737,-1.038,91.614,1.664,0.148,164.608,-2843,-3009,-593,33.2,,,,,,,,,,,,,,,
 22:02:10.138,COM13,,0.035,-0.022,0.968,-5.31,-0.427,89.783,1.637,0.06,166.443,-2810,-2849,-668,33.22,,,,,,,,,,,,,,,
 22:02:10.142,COM13,,-0.072,0.021,0.988,-4.578,1.526,90.271,1.615,-0.016,168.239,-2782,-2694,-741,33.18,,,,,,,,,,,,,,,
 22:02:10.171,COM13,,-0.037,0.103,0.927,-5.615,5.31,88.806,1.582,-0.055,170.046,-2886,-2588,-864,33.22,,,,,,,,,,,,,,,
 22:02:10.203,COM13,,-0.024,-0.043,1.058,-6.042,4.822,87.769,1.538,-0.016,171.826,-2812,-2441,-902,33.19,,,,,,,,,,,,,,,
 22:02:10.208,COM13,,-0.064,0.102,1.002,-5.371,1.038,90.637,1.511,0.011,173.589,-2841,-2295,-970,33.2,,,,,,,,,,,,,,,
 22:02:10.237,COM13,,-0.099,0.036,1.019,-6.226,-0.122,88.501,1.467,-0.038,175.402,-2833,-2173,-1054,33.23,,,,,,,,,,,,,,,
 22:02:10.242,COM13,,-0.045,0.027,1.063,-7.629,-2.136,89.844,1.39,-0.099,177.171,-2808,-2008,-1102,33.16,,,,,,,,,,,,,,,
 22:02:10.271,COM13,,-0.004,0.068,0.935,-5.554,-2.502,92.896,1.357,-0.198,178.967,-2845,-1895,-1188,33.22,,,,,,,,,,,,,,,
 22:02:10.303,COM13,,-0.027,0.03,0.928,-7.202,0.244,90.21,1.291,-0.308,-179.171,-2880,-1706,-1252,33.2,,,,,,,,,,,,,,,
 22:02:10.307,COM13,,-0.026,0.026,0.979,-4.578,6.042,95.337,1.28,-0.363,-177.363,-2951,-1597,-1357,33.2,,,,,,,,,,,,,,,
 22:02:10.339,COM13,,-0.033,0.085,1.022,-3.357,5.249,95.581,1.296,-0.308,-175.452,-3105,-1533,-1474,33.2,,,,,,,,,,,,,,,
 22:02:10.342,COM13,,-0.065,-0.004,0.979,-6.47,4.578,93.506,1.247,-0.269,-173.535,-3124,-1314,-1546,33.24,,,,,,,,,,,,,,,
 22:02:10.370,COM13,,-0.075,0.009,1.033,-5.798,3.967,94.421,1.208,-0.242,-171.661,-3110,-1235,-1683,33.25,,,,,,,,,,,,,,,
 22:02:10.401,COM13,,-0.042,0.085,1.029,-6.287,0.671,93.75,1.165,-0.22,-169.772,-3191,-1137,-1798,33.23,,,,,,,,,,,,,,,
 22:02:10.406,COM13,,-0.055,-0.059,1.025,-5.737,-1.77,91.553,1.121,-0.258,-167.893,-3178,-936,-1864,33.25,,,,,,,,,,,,,,,
 22:02:10.436,COM13,,-0.045,0.07,0.938,-4.822,-1.038,94.482,1.099,-0.346,-166.064,-3303,-787,-1949,33.24,,,,,,,,,,,,,,,
 22:02:10.441,COM13,,-0.018,0.029,1.015,-5.859,1.343,91.553,1.049,-0.417,-164.174,-3354,-727,-2023,33.22,,,,,,,,,,,,,,,
 22:02:10.470,COM13,,-0.015,-0.01,0.95,-6.042,1.526,92.102,1,-0.445,-162.339,-3341,-576,-2065,33.24,,,,,,,,,,,,,,,
 22:02:10.505,COM13,,-0.044,0.039,0.982,-5.249,6.042,92.896,0.961,-0.467,-160.494,-3468,-469,-2163,33.2,,,,,,,,,,,,,,,
 22:02:10.508,COM13,,-0.033,0.008,1.013,-6.104,4.211,89.05,0.906,-0.396,-158.632,-3431,-341,-2197,33.18,,,,,,,,,,,,,,,
