Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:21:18.122,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:32.880, -0.004, 0.01, 1.019, -0.305, 16.418, 0, 0.45, 7.196, 35.189, 0.000, 0.000, -3211.264, 25.1, 0.95297, -0.00452, 0.02863, 0.30148,
 12:21:18.198,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.250, -0.064, -0.013, 1.015, 0.488, -63.843, -0.183, -1.324, 7.3, 131.402, 0.000, 0.000, -3211.264, 24.95, 0.40469, -0.1745, 0.06415, 0.89529,
 12:21:18.212,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:32.880, -0.012, 0.012, 1.005, -0.244, 15.747, 0, 0.439, 7.734, 35.2, 0.000, 0.000, -3211.264, 25.1, 0.95108, -0.01657, 0.06503, 0.30142,
 12:21:18.228,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.250, 0.023, -0.013, 1.031, 0.488, -61.401, -0.244, -1.28, 4.263, 131.468, 0.000, 0.000, -3211.264, 24.95, 0.40469, -0.1745, 0.06415, 0.89529,
 12:21:18.242,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.205, -0.01, 0.013, 0.999, -0.183, 13.733, 0, 0.439, 8.207, 35.206, 0.000, 0.000, -3211.264, 25.1, 0.95108, -0.01657, 0.06503, 0.30142,
 12:21:18.258,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.250, 0.078, -0.013, 1.004, 0.427, -58.777, -0.244, -1.241, 1.423, 131.523, 0.000, 0.000, -3211.264, 24.95, 0.40469, -0.1745, 0.06415, 0.89529,
 12:21:18.302,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.205, -0.018, 0.01, 0.991, -0.183, 12.268, 0, 0.434, 8.58, 35.217, 0.000, 0.000, -3211.264, 25.1, 0.95108, -0.01657, 0.06503, 0.30142,
 12:21:18.317,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.250, 0.116, -0.013, 0.992, 0.488, -61.523, -0.244, -1.203, -1.461, 131.578, 0.000, 0.000, -3211.264, 24.95, 0.40469, -0.1745, 0.06415, 0.89529,
 12:21:18.333,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.205, -0.036, 0.01, 0.983, -0.183, 12.024, 0, 0.434, 8.932, 35.222, 0.000, 0.000, -3211.264, 25.1, 0.95108, -0.01657, 0.06503, 0.30142,
 12:21:18.362,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.205, -0.034, 0.009, 0.973, -0.244, 10.254, 0, 0.428, 9.234, 35.233, 0.000, 0.000, -3211.264, 25.1, 0.95108, -0.01657, 0.06503, 0.30142,
 12:21:18.378,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.250, 0.156, -0.012, 1.002, 0.488, -63.721, -0.183, -1.17, -4.537, 131.633, 0.000, 0.000, -3211.264, 24.95, 0.40991, 0.01974, -0.02045, 0.91162,
 12:21:18.437,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.665, 0.242, -0.012, 0.991, 0.488, -59.753, -0.122, -1.137, -7.498, 131.688, 0.000, 0.000, -3211.264, 24.95, 0.40991, 0.01974, -0.02045, 0.91162,
 12:21:18.453,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.205, -0.034, 0.012, 0.969, -0.244, 8.667, 0, 0.423, 9.448, 35.239, 0.000, 0.000, -3211.264, 25.1, 0.95108, -0.01657, 0.06503, 0.30142,
 12:21:18.467,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.665, 0.278, -0.013, 0.951, 0.427, -60.913, -0.244, -1.11, -10.377, 131.737, 0.000, 0.000, -3211.264, 24.95, 0.40991, 0.01974, -0.02045, 0.91162,
 12:21:18.482,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.205, -0.042, 0.012, 0.964, -0.061, 7.751, 0, 0.423, 9.613, 35.244, 0.000, 0.000, -3211.264, 25.1, 0.95108, -0.01657, 0.06503, 0.30142,
 12:21:18.498,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.665, 0.312, -0.013, 0.943, 0.488, -64.27, -0.305, -1.082, -13.436, 131.786, 0.000, 0.000, -3211.264, 24.95, 0.40991, 0.01974, -0.02045, 0.91162,
 12:21:18.573,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.205, -0.047, 0.01, 0.96, -0.122, 6.958, 0, 0.428, 9.684, 35.25, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.589,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.665, 0.373, -0.011, 0.935, 0.488, -60.852, -0.183, -1.06, -16.507, 131.836, 0.000, 0.000, -3211.264, 24.95, 0.40991, 0.01974, -0.02045, 0.91162,
 12:21:18.603,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.047, 0.008, 0.953, -0.122, 4.944, 0, 0.428, 9.706, 35.255, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.619,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.665, 0.435, -0.011, 0.898, 0.427, -59.265, -0.122, -1.044, -19.396, 131.885, 0.000, 0.000, -3211.264, 24.95, 0.40991, 0.01974, -0.02045, 0.91162,
 12:21:18.678,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.665, 0.456, -0.011, 0.862, 0.488, -62.317, -0.183, -1.027, -22.357, 131.935, 0.000, 0.000, -3211.264, 24.95, 0.40991, 0.01974, -0.02045, 0.91162,
 12:21:18.708,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:13.665, 0.508, -0.012, 0.852, 0.488, -63.232, -0.244, -1.016, -25.444, 131.979, 0.000, 0.000, -3211.264, 24.95, 0.39786, 0.20493, -0.10089, 0.88849,
 12:21:18.722,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.049, 0.01, 0.951, -0.183, 4.028, 0, 0.428, 9.684, 35.261, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.722,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.05, 0.012, 0.95, -0.122, 2.808, 0, 0.428, 9.63, 35.266, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.724,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.049, 0.011, 0.949, 0.061, 1.77, 0, 0.434, 9.525, 35.266, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.782,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.051, 0.009, 0.947, -0.061, 0.427, 0, 0.439, 9.371, 35.272, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.796,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.553, -0.011, 0.811, 0.488, -59.204, -0.244, -1.005, -28.4, 132.028, 0.000, 0.000, -3211.264, 24.95, 0.39786, 0.20493, -0.10089, 0.88849,
 12:21:18.827,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.604, -0.01, 0.777, 0.427, -59.509, -0.183, -1, -31.295, 132.072, 0.000, 0.000, -3211.264, 24.95, 0.39786, 0.20493, -0.10089, 0.88849,
 12:21:18.843,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.051, 0.007, 0.947, 0, -0.305, 0, 0.445, 9.174, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.857,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.611, -0.009, 0.733, 0.427, -63.232, -0.183, -1, -34.327, 132.122, 0.000, 0.000, -3211.264, 24.95, 0.39786, 0.20493, -0.10089, 0.88849,
 12:21:18.903,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.048, 0.013, 0.948, -0.183, -1.526, 0, 0.45, 8.943, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.94968, -0.02197, 0.0816, 0.30142,
 12:21:18.917,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.667, -0.012, 0.722, 0.488, -62.134, -0.183, -1.005, -37.419, 132.177, 0.000, 0.000, -3211.264, 24.95, 0.39786, 0.20493, -0.10089, 0.88849,
 12:21:18.977,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.708, -0.011, 0.661, 0.427, -58.838, -0.183, -1.011, -40.342, 132.226, 0.000, 0.000, -3211.264, 24.95, 0.39786, 0.20493, -0.10089, 0.88849,
 12:21:18.993,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.046, 0.011, 0.949, -0.244, -2.441, 0, 0.445, 8.663, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:18.993,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:33.565, -0.047, 0.01, 0.953, 0.061, -3.54, 0, 0.445, 8.339, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.038,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.726, -0.011, 0.618, 0.427, -60.486, -0.244, -1.027, -43.286, 132.281, 0.000, 0.000, -3211.264, 24.95, 0.39786, 0.20493, -0.10089, 0.88849,
 12:21:19.083,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.04, 0.008, 0.953, 0.061, -4.578, 0, 0.45, 7.976, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.083,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.037, 0.009, 0.957, 0, -5.859, 0, 0.456, 7.553, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.098,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.739, -0.011, 0.582, 0.488, -63.599, 0, -1.055, -46.417, 132.358, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.098,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.795, -0.011, 0.552, 0.488, -59.692, 0, -1.093, -49.455, 132.44, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.142,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.035, 0.01, 0.961, 0, -6.226, 0, 0.461, 7.108, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.173,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.032, 0.012, 0.968, 0.122, -7.446, 0, 0.467, 6.636, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.217,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.025, 0.819, -0.011, 0.478, 0.366, -58.838, 0, -1.143, -52.344, 132.528, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.219,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.812, -0.012, 0.438, 0.366, -62.012, 0, -1.214, -55.377, 132.627, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.262,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.02, 0.01, 0.973, 0.183, -8.667, 0, 0.478, 6.103, 35.277, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.277,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.841, -0.012, 0.401, 0.427, -61.096, 0, -1.302, -58.502, 132.753, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.292,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.02, 0.009, 0.979, 0.122, -9.277, 0, 0.489, 5.532, 35.272, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.307,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.884, -0.012, 0.348, 0.427, -57.8, 0, -1.401, -61.447, 132.891, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.352,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.017, 0.009, 0.981, 0, -9.705, 0, 0.494, 4.949, 35.272, 0.000, 0.000, -3211.264, 25.1, 0.95026, -0.01932, 0.07364, 0.30185,
 12:21:19.397,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.882, -0.012, 0.273, 0.488, -60.303, 0, -1.533, -64.391, 133.055, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.412,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.040, -0.003, 0.011, 0.991, 0.122, -11.597, 0, 0.5, 4.323, 35.266, 0.000, 0.000, -3211.264, 25.1, 0.95227, -0.0076, 0.03836, 0.30255,
 12:21:19.427,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.869, -0.014, 0.245, 0.488, -63.354, 0, -1.719, -67.538, 133.27, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.457,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.9, -0.013, 0.198, 0.427, -58.716, 0, -1.978, -70.637, 133.555, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.472,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.007, 0.011, 0.999, 0.183, -12.695, 0, 0.511, 3.625, 35.266, 0.000, 0.000, -3211.264, 25.1, 0.95227, -0.0076, 0.03836, 0.30255,
 12:21:19.502,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.002, 0.01, 1.01, 0.183, -12.573, 0, 0.522, 2.917, 35.261, 0.000, 0.000, -3211.264, 25.1, 0.95227, -0.0076, 0.03836, 0.30255,
 12:21:19.532,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.014, 0.01, 1.016, 0.122, -14.282, 0, 0.533, 2.192, 35.255, 0.000, 0.000, -3211.264, 25.1, 0.95227, -0.0076, 0.03836, 0.30255,
 12:21:19.576,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.922, -0.013, 0.137, 0.427, -57.129, 0, -2.313, -73.542, 133.912, 0.000, 0.000, -3211.264, 24.95, 0.37543, 0.35263, -0.16513, 0.84103,
 12:21:19.608,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.891, -0.013, 0.064, 0.549, -62.927, 0, -2.834, -76.602, 134.451, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.622,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.042, 0.012, 1.023, 0.061, -16.174, 0, 0.538, 1.379, 35.25, 0.000, 0.000, -3211.264, 25.1, 0.95227, -0.0076, 0.03836, 0.30255,
 12:21:19.653,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.039, 0.013, 1.04, 0.183, -16.052, 0, 0.549, 0.516, 35.244, 0.000, 0.000, -3211.264, 25.1, 0.95227, -0.0076, 0.03836, 0.30255,
 12:21:19.697,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.896, -0.015, 0.047, 0.488, -63.599, 0, -3.741, -79.849, 135.374, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.697,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.410, 0.92, -0.015, -0.024, 0.366, -57.068, 0, -5.367, -82.864, 137.01, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.713,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.042, 0.013, 1.046, 0.183, -16.174, 0, 0.56, -0.313, 35.233, 0.000, 0.000, -3211.264, 25.1, 0.95227, -0.0076, 0.03836, 0.30255,
 12:21:19.727,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.897, -0.014, -0.083, 0.366, -58.655, 0, -9.278, -85.798, 140.883, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.743,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.068, 0.011, 1.056, 0.183, -19.226, 0, 0.571, -1.214, 35.228, 0.000, 0.000, -3211.264, 25.1, 0.95294, 0.00934, -0.01266, 0.30258,
 12:21:19.772,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.425, 0.085, 0.01, 1.067, 0.244, -20.569, 0, 0.588, -2.214, 35.217, 0.000, 0.000, -3211.264, 25.1, 0.95294, 0.00934, -0.01266, 0.30258,
 12:21:19.787,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.858, -0.015, -0.135, 0.549, -64.575, 0, -38.123, -88.841, 169.305, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.846,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.877, -0.016, -0.183, 0.488, -58.228, 0, -162.779, -87.534, -66.731, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.861,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.785, 0.081, 0.013, 1.081, 0.183, -19.409, 0, 0.599, -3.208, 35.211, 0.000, 0.000, -3211.264, 25.1, 0.95294, 0.00934, -0.01266, 0.30258,
 12:21:19.891,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.785, 0.103, 0.014, 1.088, 0.244, -20.386, 0, 0.61, -4.191, 35.2, 0.000, 0.000, -3211.264, 25.1, 0.95294, 0.00934, -0.01266, 0.30258,
 12:21:19.906,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.876, -0.018, -0.243, 0.427, -56.396, 0, -171.887, -84.644, -58.31, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.908,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.826, -0.019, -0.31, 0.427, -63.11, 0, -174.6, -81.584, -56.272, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:19.952,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.785, 0.139, 0.014, 1.104, 0.305, -24.414, 0, 0.626, -5.284, 35.189, 0.000, 0.000, -3211.264, 25.1, 0.95294, 0.00934, -0.01266, 0.30258,
 12:21:19.998,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.801, -0.019, -0.325, 0.488, -63.965, 0, -175.924, -78.272, -55.596, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:20.014,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.785, 0.141, 0.012, 1.116, 0.366, -24.536, 0, 0.648, -6.471, 35.173, 0.000, 0.000, -3211.264, 25.1, 0.95294, 0.00934, -0.01266, 0.30258,
 12:21:20.028,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.816, -0.018, -0.39, 0.488, -56.335, 0, -176.616, -75.157, -55.53, 0.000, 0.000, -3211.264, 24.95, 0.32202, 0.55212, -0.25272, 0.72629,
 12:21:20.074,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.785, 0.135, 0.013, 1.129, 0.244, -23.254, 0, 0.665, -7.603, 35.162, 0.000, 0.000, -3211.264, 25.1, 0.95294, 0.00934, -0.01266, 0.30258,
 12:21:20.089,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:14.915, 0.778, -0.019, -0.451, 0.488, -57.251, 0, -177.034, -72.213, -55.723, 0.000, 0.000, -3211.264, 24.95, 0.25638, 0.72208, -0.36502, 0.52869,
 12:21:20.105,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.785, 0.186, 0.015, 1.136, 0.305, -25.574, 0, 0.681, -8.756, 35.145, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.117,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.365, 0.716, -0.02, -0.495, 0.488, -64.941, 0, -177.347, -69, -55.992, 0.000, 0.000, -3211.264, 24.95, 0.25638, 0.72208, -0.36502, 0.52869,
 12:21:20.135,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:34.785, 0.22, 0.016, 1.156, 0.366, -29.785, 0, 0.698, -10.074, 35.129, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.206,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.365, 0.708, -0.021, -0.505, 0.427, -62.439, 0, -177.589, -65.654, -56.31, 0.000, 0.000, -3211.264, 24.95, 0.25638, 0.72208, -0.36502, 0.52869,
 12:21:20.222,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.207, 0.015, 1.17, 0.305, -28.381, 0, 0.72, -11.437, 35.112, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.236,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.365, 0.714, -0.02, -0.583, 0.427, -56.091, 0, -177.748, -62.595, -56.7, 0.000, 0.000, -3211.264, 24.95, 0.25638, 0.72208, -0.36502, 0.52869,
 12:21:20.252,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.211, 0.014, 1.18, 0.305, -28.137, 0, 0.736, -12.711, 35.096, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.268,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.365, 0.632, -0.019, -0.636, 0.488, -60.059, 0, -177.863, -59.551, -57.107, 0.000, 0.000, -3211.264, 24.95, 0.25638, 0.72208, -0.36502, 0.52869,
 12:21:20.313,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.292, 0.014, 1.187, 0.366, -32.043, 0, 0.758, -14.084, 35.074, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.327,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.365, 0.582, -0.021, -0.652, 0.488, -66.04, 0, -177.968, -56.173, -57.497, 0.000, 0.000, -3211.264, 24.95, 0.25638, 0.72208, -0.36502, 0.52869,
 12:21:20.373,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.315, 0.016, 1.211, 0.427, -34.729, 0, 0.786, -15.65, 35.052, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.373,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.298, 0.017, 1.224, 0.427, -32.288, 0, 0.807, -17.166, 35.03, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.387,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.365, 0.582, -0.022, -0.67, 0.427, -60.608, 0, -178.055, -52.844, -57.898, 0.000, 0.000, -3211.264, 24.95, 0.25638, 0.72208, -0.36502, 0.52869,
 12:21:20.447,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.365, 0.565, -0.023, -0.749, 0.366, -57.373, 0, -178.11, -49.801, -58.31, 0.000, 0.000, -3211.264, 24.95, 0.19031, 0.79675, -0.4375, 0.37073,
 12:21:20.477,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.720, 0.453, -0.023, -0.787, 0.488, -63.293, 0, -178.16, -46.626, -58.711, 0.000, 0.000, -3211.264, 24.95, 0.19031, 0.79675, -0.4375, 0.37073,
 12:21:20.507,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.720, 0.416, -0.023, -0.785, 0.549, -65.063, -0.305, -178.215, -43.165, -59.073, 0.000, 0.000, -3211.264, 24.95, 0.19031, 0.79675, -0.4375, 0.37073,
 12:21:20.523,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.323, 0.015, 1.232, 0.427, -33.813, 0, 0.835, -18.611, 35.008, 0.000, 0.000, -3211.264, 25.1, 0.94983, 0.03079, -0.07733, 0.30127,
 12:21:20.525,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.414, 0.016, 1.24, 0.427, -38.391, 0, 0.862, -20.226, 34.98, 0.000, 0.000, -3211.264, 25.1, 0.93896, 0.05893, -0.16241, 0.29727,
 12:21:20.553,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.422, 0.018, 1.262, 0, -37.903, 0.366, 0.879, -21.967, 34.953, 0.000, 0.000, -3211.264, 25.1, 0.93896, 0.05893, -0.16241, 0.29727,
 12:21:20.598,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.720, 0.417, -0.024, -0.811, 0.427, -58.777, -0.183, -178.253, -39.902, -59.436, 0.000, 0.000, -3211.264, 24.95, 0.19031, 0.79675, -0.4375, 0.37073,
 12:21:20.613,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.140, 0.416, 0.015, 1.271, 0, -35.156, 0.305, 0.879, -23.571, 34.948, 0.000, 0.000, -3211.264, 25.1, 0.93896, 0.05893, -0.16241, 0.29727,
 12:21:20.628,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.720, 0.374, -0.026, -0.882, 0.366, -59.57, -0.122, -178.27, -36.843, -59.81, 0.000, 0.000, -3211.264, 24.95, 0.19031, 0.79675, -0.4375, 0.37073,
 12:21:20.671,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.590, 0.473, 0.021, 1.275, 0.61, -38.757, 0, 0.906, -25.142, 34.92, 0.000, 0.000, -3211.264, 25.1, 0.93896, 0.05893, -0.16241, 0.29727,
 12:21:20.718,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.720, 0.259, -0.025, -0.894, 0.488, -65.735, -0.244, -178.292, -33.536, -60.161, 0.000, 0.000, -3211.264, 24.95, 0.19031, 0.79675, -0.4375, 0.37073,
 12:21:20.718,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:15.720, 0.236, -0.025, -0.887, 0.488, -62.683, -0.244, -178.308, -30.086, -60.491, 0.000, 0.000, -3211.264, 24.95, 0.19031, 0.79675, -0.4375, 0.37073,
 12:21:20.733,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:35.590, 0.548, 0.014, 1.286, 0.671, -42.175, 0, 0.95, -26.917, 34.887, 0.000, 0.000, -3211.264, 25.1, 0.93896, 0.05893, -0.16241, 0.29727,
