sample_id,time_s,theta_rad,omega_rad_s,alpha_rad_s2
motiongen_2683,44.716999999999999,3.165,1.581,0
motiongen_2684,44.732999999999997,3.1909999999999998,1.581,0
motiongen_2685,44.75,3.218,1.581,0
motiongen_2686,44.767000000000003,3.2440000000000002,1.581,0
motiongen_2687,44.783000000000001,3.27,1.581,0
motiongen_2688,44.799999999999997,3.2970000000000002,1.581,0
motiongen_2689,44.817,3.323,1.581,0
motiongen_2690,44.832999999999998,3.3490000000000002,1.581,0
motiongen_2691,44.850000000000001,3.3759999999999999,1.581,0
motiongen_2692,44.866999999999997,3.4020000000000001,1.581,0
motiongen_2693,44.883000000000003,3.4279999999999999,1.581,0
motiongen_2694,44.899999999999999,3.4550000000000001,1.581,0
motiongen_2695,44.917000000000002,3.4809999999999999,1.581,0
motiongen_2696,44.933,3.5070000000000001,1.581,0
motiongen_2697,44.950000000000003,3.5339999999999998,1.581,0
motiongen_2698,44.966999999999999,3.5600000000000001,1.581,0
motiongen_2699,44.982999999999997,3.5859999999999999,1.581,0
motiongen_2700,45,3.613,1.581,0
motiongen_2701,45.017000000000003,3.6389999999999998,1.581,0
motiongen_2702,45.033000000000001,3.6659999999999999,1.581,0
motiongen_2703,45.049999999999997,3.6920000000000002,1.581,0
motiongen_2704,45.067,3.718,1.581,0
motiongen_2705,45.082999999999998,3.7450000000000001,1.581,0
motiongen_2706,45.100000000000001,3.7709999999999999,1.581,0
motiongen_2707,45.116999999999997,3.7970000000000002,1.581,0
motiongen_2708,45.133000000000003,3.8239999999999998,1.581,0
motiongen_2709,45.149999999999999,3.8500000000000001,1.581,0
motiongen_2710,45.167000000000002,3.8759999999999999,1.581,0
motiongen_2711,45.183,3.903,1.581,0
motiongen_2712,45.200000000000003,3.9289999999999998,1.581,0
motiongen_2713,45.216999999999999,3.9550000000000001,1.581,0
motiongen_2714,45.232999999999997,3.9820000000000002,1.581,0
motiongen_2715,45.25,4.008,1.581,0
motiongen_2716,45.267000000000003,4.0350000000000001,1.581,0
motiongen_2717,45.283000000000001,4.0609999999999999,1.581,0
motiongen_2718,45.299999999999997,4.0869999999999997,1.581,0
motiongen_2719,45.317,4.1139999999999999,1.581,0
motiongen_2720,45.332999999999998,4.1399999999999997,1.581,0
motiongen_2721,45.350000000000001,4.1660000000000004,1.581,0
motiongen_2722,45.366999999999997,4.1929999999999996,1.581,0
motiongen_2723,45.383000000000003,4.2190000000000003,1.581,0
motiongen_2724,45.399999999999999,4.2450000000000001,1.581,0
motiongen_2725,45.417000000000002,4.2720000000000002,1.581,0
motiongen_2726,45.433,4.298,1.581,0
motiongen_2727,45.450000000000003,4.3239999999999998,1.581,0
motiongen_2728,45.466999999999999,4.351,1.581,0
motiongen_2729,45.482999999999997,4.3769999999999998,1.581,0
motiongen_2730,45.5,4.4029999999999996,1.581,0
motiongen_2731,45.517000000000003,4.4299999999999997,1.581,0
motiongen_2732,45.533000000000001,4.4560000000000004,1.581,0
motiongen_2733,45.549999999999997,4.4829999999999997,1.581,0
motiongen_2734,45.567,4.5090000000000003,1.581,0
motiongen_2735,45.582999999999998,4.5350000000000001,1.581,0
motiongen_2736,45.600000000000001,4.5620000000000003,1.581,0
motiongen_2737,45.616999999999997,4.5880000000000001,1.581,0
motiongen_2738,45.633000000000003,4.6139999999999999,1.581,0
motiongen_2739,45.649999999999999,4.641,1.581,0
motiongen_2740,45.667000000000002,4.6669999999999998,1.581,0
motiongen_2741,45.683,4.6929999999999996,1.581,0
motiongen_2742,45.700000000000003,4.7199999999999998,1.581,0
motiongen_2743,45.716999999999999,4.7460000000000004,1.581,0
motiongen_2744,45.732999999999997,4.7720000000000002,1.581,0
motiongen_2745,45.75,4.7990000000000004,1.581,0
motiongen_2746,45.767000000000003,4.8250000000000002,1.581,0
motiongen_2747,45.783000000000001,4.851,1.581,0
motiongen_2748,45.799999999999997,4.8780000000000001,1.581,0
motiongen_2749,45.817,4.9039999999999999,1.581,0
motiongen_2750,45.832999999999998,4.931,1.581,0
motiongen_2751,45.850000000000001,4.9569999999999999,1.581,0
motiongen_2752,45.866999999999997,4.9829999999999997,1.581,0
motiongen_2753,45.883000000000003,5.0099999999999998,1.581,0
motiongen_2754,45.899999999999999,5.0359999999999996,1.581,0
motiongen_2755,45.917000000000002,5.0620000000000003,1.581,0
motiongen_2756,45.933,5.0890000000000004,1.581,0
motiongen_2757,45.950000000000003,5.1150000000000002,1.581,0
motiongen_2758,45.966999999999999,5.141,1.581,0
motiongen_2759,45.982999999999997,5.1680000000000001,1.581,0
motiongen_2760,46,5.194,1.581,0
motiongen_2761,46.017000000000003,5.2199999999999998,1.581,0
motiongen_2762,46.033000000000001,5.2469999999999999,1.581,0
motiongen_2763,46.049999999999997,5.2729999999999997,1.581,0
motiongen_2764,46.067,5.2999999999999998,1.581,0
motiongen_2765,46.082999999999998,5.3259999999999996,1.581,0
motiongen_2766,46.100000000000001,5.3520000000000003,1.581,0
motiongen_2767,46.116999999999997,5.3789999999999996,1.581,0
motiongen_2768,46.133000000000003,5.4050000000000002,1.581,0
motiongen_2769,46.149999999999999,5.431,1.581,0
motiongen_2770,46.167000000000002,5.4580000000000002,1.581,0
motiongen_2771,46.183,5.484,1.581,0
motiongen_2772,46.200000000000003,5.5099999999999998,1.581,0
motiongen_2773,46.216999999999999,5.5369999999999999,1.581,0
motiongen_2774,46.232999999999997,5.5629999999999997,1.581,0
motiongen_2775,46.25,5.5890000000000004,1.581,0
motiongen_2776,46.267000000000003,5.6159999999999997,1.581,0
motiongen_2777,46.283000000000001,5.6420000000000003,1.581,0
motiongen_2778,46.299999999999997,5.6680000000000001,1.581,0
motiongen_2779,46.317,5.6950000000000003,1.581,0
motiongen_2780,46.332999999999998,5.7210000000000001,1.581,0
motiongen_2781,46.350000000000001,5.7480000000000002,1.581,0
motiongen_2782,46.366999999999997,5.774,1.581,0
motiongen_2783,46.383000000000003,5.7999999999999998,1.581,0
motiongen_2784,46.399999999999999,5.827,1.581,0
motiongen_2785,46.417000000000002,5.8529999999999998,1.581,0
motiongen_2786,46.433,5.8789999999999996,1.581,0
motiongen_2787,46.450000000000003,5.9059999999999997,1.581,0
motiongen_2788,46.466999999999999,5.9320000000000004,1.581,0
motiongen_2789,46.482999999999997,5.9580000000000002,1.581,0
motiongen_2790,46.5,5.9850000000000003,1.581,0
motiongen_2791,46.517000000000003,6.0110000000000001,1.581,0
motiongen_2792,46.533000000000001,6.0369999999999999,1.581,0
motiongen_2793,46.549999999999997,6.0640000000000001,1.581,0
motiongen_2794,46.567,6.0899999999999999,1.581,0
motiongen_2795,46.582999999999998,6.117,1.581,0
motiongen_2796,46.600000000000001,6.1429999999999998,1.581,0
motiongen_2797,46.616999999999997,6.1689999999999996,1.581,0
motiongen_2798,46.633000000000003,6.1959999999999997,1.581,0
motiongen_2799,46.649999999999999,6.2220000000000004,1.581,0
motiongen_2800,46.667000000000002,6.2480000000000002,1.581,0
motiongen_2801,46.683,6.2750000000000004,1.581,0
motiongen_2802,46.700000000000003,0.017999999999999999,1.581,0
motiongen_2803,46.716999999999999,0.043999999999999997,1.581,0
motiongen_2804,46.732999999999997,0.070999999999999994,1.581,0
motiongen_2805,46.75,0.097000000000000003,1.581,0
motiongen_2806,46.767000000000003,0.123,1.581,0
motiongen_2807,46.783000000000001,0.14999999999999999,1.581,0
motiongen_2808,46.799999999999997,0.17599999999999999,1.581,0
motiongen_2809,46.817,0.20200000000000001,1.581,0
motiongen_2810,46.832999999999998,0.22900000000000001,1.581,0
motiongen_2811,46.850000000000001,0.255,1.581,0
motiongen_2812,46.866999999999997,0.28100000000000003,1.581,0
motiongen_2813,46.883000000000003,0.308,1.581,0
motiongen_2814,46.899999999999999,0.33400000000000002,1.581,0
motiongen_2815,46.917000000000002,0.35999999999999999,1.581,0
motiongen_2816,46.933,0.38700000000000001,1.581,0
motiongen_2817,46.950000000000003,0.41299999999999998,1.581,0
motiongen_2818,46.966999999999999,0.439,1.581,0
motiongen_2819,46.982999999999997,0.46600000000000003,1.581,0
motiongen_2820,47,0.49199999999999999,1.581,0
motiongen_2821,47.017000000000003,0.51900000000000002,1.581,0
motiongen_2822,47.033000000000001,0.54500000000000004,1.581,0
motiongen_2823,47.049999999999997,0.57099999999999995,1.581,0
motiongen_2824,47.067,0.59799999999999998,1.581,0
motiongen_2825,47.082999999999998,0.624,1.581,0
motiongen_2826,47.100000000000001,0.65000000000000002,1.581,0
motiongen_2827,47.116999999999997,0.67700000000000005,1.581,0
motiongen_2828,47.133000000000003,0.70299999999999996,1.581,0
motiongen_2829,47.149999999999999,0.72899999999999998,1.581,0
motiongen_2830,47.167000000000002,0.75600000000000001,1.581,0
motiongen_2831,47.183,0.78200000000000003,1.581,0
motiongen_2832,47.200000000000003,0.80800000000000005,1.581,0
motiongen_2833,47.216999999999999,0.83499999999999996,1.581,0
motiongen_2834,47.232999999999997,0.86099999999999999,1.581,0
motiongen_2835,47.25,0.88700000000000001,1.581,0
motiongen_2836,47.267000000000003,0.91400000000000003,1.581,0
motiongen_2837,47.283000000000001,0.93999999999999995,1.581,0
motiongen_2838,47.299999999999997,0.96699999999999997,1.581,0
motiongen_2839,47.317,0.99299999999999999,1.581,0
motiongen_2840,47.332999999999998,1.0189999999999999,1.581,0
motiongen_2841,47.350000000000001,1.046,1.581,0
motiongen_2842,47.366999999999997,1.0720000000000001,1.581,0
motiongen_2843,47.383000000000003,1.0980000000000001,1.581,0
motiongen_2844,47.399999999999999,1.125,1.581,0
motiongen_2845,47.417000000000002,1.151,1.581,0
motiongen_2846,47.433,1.177,1.581,0
motiongen_2847,47.450000000000003,1.204,1.581,0
motiongen_2848,47.466999999999999,1.23,1.581,0
motiongen_2849,47.482999999999997,1.256,1.581,0
motiongen_2850,47.5,1.2829999999999999,1.581,0
motiongen_2851,47.517000000000003,1.3089999999999999,1.581,0
motiongen_2852,47.533000000000001,1.3360000000000001,1.581,0
motiongen_2853,47.549999999999997,1.3620000000000001,1.581,0
motiongen_2854,47.567,1.3879999999999999,1.581,0
motiongen_2855,47.582999999999998,1.415,1.581,0
motiongen_2856,47.600000000000001,1.4410000000000001,1.581,0
motiongen_2857,47.616999999999997,1.4670000000000001,1.581,0
motiongen_2858,47.633000000000003,1.494,1.581,0
motiongen_2859,47.649999999999999,1.52,1.581,0
motiongen_2860,47.667000000000002,1.546,1.581,0
motiongen_2861,47.683,1.573,1.581,0
motiongen_2862,47.700000000000003,1.599,1.581,0
motiongen_2863,47.716999999999999,1.625,1.581,0
motiongen_2864,47.732999999999997,1.6519999999999999,1.581,0
motiongen_2865,47.75,1.6779999999999999,1.581,0
motiongen_2866,47.767000000000003,1.704,1.581,0
motiongen_2867,47.783000000000001,1.7310000000000001,1.581,0
motiongen_2868,47.799999999999997,1.7569999999999999,1.581,0
motiongen_2869,47.817,1.784,1.581,0
motiongen_2870,47.832999999999998,1.8100000000000001,1.581,0
motiongen_2871,47.850000000000001,1.8360000000000001,1.581,0
motiongen_2872,47.866999999999997,1.863,1.581,0
motiongen_2873,47.883000000000003,1.889,1.581,0
motiongen_2874,47.899999999999999,1.915,1.581,0
motiongen_2875,47.917000000000002,1.9419999999999999,1.581,0
motiongen_2876,47.933,1.968,1.581,0
motiongen_2877,47.950000000000003,1.994,1.581,0
motiongen_2878,47.966999999999999,2.0209999999999999,1.581,0
motiongen_2879,47.982999999999997,2.0470000000000002,1.581,0
motiongen_2880,48,2.073,1.581,0
motiongen_2881,48.017000000000003,2.1000000000000001,1.581,0
motiongen_2882,48.033000000000001,2.1259999999999999,1.581,0
motiongen_2883,48.049999999999997,2.153,1.581,0
motiongen_2884,48.067,2.1789999999999998,1.581,0
motiongen_2885,48.082999999999998,2.2050000000000001,1.581,0
motiongen_2886,48.100000000000001,2.2320000000000002,1.581,0
motiongen_2887,48.116999999999997,2.258,1.581,0
motiongen_2888,48.133000000000003,2.2839999999999998,1.581,0
motiongen_2889,48.149999999999999,2.3109999999999999,1.581,0
motiongen_2890,48.167000000000002,2.3370000000000002,1.581,0
motiongen_2891,48.183,2.363,1.581,0
motiongen_2892,48.200000000000003,2.3900000000000001,1.581,0
motiongen_2893,48.216999999999999,2.4159999999999999,1.581,0
motiongen_2894,48.232999999999997,2.4420000000000002,1.581,0
motiongen_2895,48.25,2.4689999999999999,1.581,0
motiongen_2896,48.267000000000003,2.4950000000000001,1.581,0
motiongen_2897,48.283000000000001,2.5209999999999999,1.581,0
motiongen_2898,48.299999999999997,2.548,1.581,0
motiongen_2899,48.317,2.5739999999999998,1.581,0
motiongen_2900,48.332999999999998,2.601,1.581,0
motiongen_2901,48.350000000000001,2.6269999999999998,1.581,0
motiongen_2902,48.366999999999997,2.653,1.581,0
motiongen_2903,48.383000000000003,2.6800000000000002,1.581,0
motiongen_2904,48.399999999999999,2.706,1.581,0
motiongen_2905,48.417000000000002,2.7320000000000002,1.581,0
motiongen_2906,48.433,2.7589999999999999,1.581,0
motiongen_2907,48.450000000000003,2.7850000000000001,1.581,0
motiongen_2908,48.466999999999999,2.8109999999999999,1.581,0
motiongen_2909,48.482999999999997,2.8380000000000001,1.581,0
motiongen_2910,48.5,2.8639999999999999,1.581,0
motiongen_2911,48.517000000000003,2.8900000000000001,1.581,0
motiongen_2912,48.533000000000001,2.9169999999999998,1.581,0
motiongen_2913,48.549999999999997,2.9430000000000001,1.581,0
motiongen_2914,48.567,2.9700000000000002,1.581,0
motiongen_2915,48.582999999999998,2.996,1.581,0
motiongen_2916,48.600000000000001,3.0219999999999998,1.581,0
motiongen_2917,48.616999999999997,3.0489999999999999,1.581,0
motiongen_2918,48.633000000000003,3.0750000000000002,1.581,0
motiongen_2919,48.649999999999999,3.101,1.581,0
motiongen_2920,48.667000000000002,3.1280000000000001,1.581,0
motiongen_2921,48.683,3.1539999999999999,1.581,0
motiongen_2922,48.700000000000003,3.1800000000000002,1.581,0
motiongen_2923,48.716999999999999,3.2069999999999999,1.581,0
motiongen_2924,48.732999999999997,3.2330000000000001,1.581,0
motiongen_2925,48.75,3.2589999999999999,1.581,0
motiongen_2926,48.767000000000003,3.286,1.581,0
motiongen_2927,48.783000000000001,3.3119999999999998,1.581,0
motiongen_2928,48.799999999999997,3.3380000000000001,1.581,0
motiongen_2929,48.817,3.3650000000000002,1.581,0
motiongen_2930,48.832999999999998,3.391,1.581,0
motiongen_2931,48.850000000000001,3.4180000000000001,1.581,0
motiongen_2932,48.866999999999997,3.444,1.581,0
motiongen_2933,48.883000000000003,3.4700000000000002,1.581,0
motiongen_2934,48.899999999999999,3.4969999999999999,1.581,0
motiongen_2935,48.917000000000002,3.5230000000000001,1.581,0
motiongen_2936,48.933,3.5489999999999999,1.581,0
motiongen_2937,48.950000000000003,3.5760000000000001,1.581,0
motiongen_2938,48.966999999999999,3.6019999999999999,1.581,0
motiongen_2939,48.982999999999997,3.6280000000000001,1.581,0
motiongen_2940,49,3.6549999999999998,1.581,0
motiongen_2941,49.017000000000003,3.681,1.581,0
motiongen_2942,49.033000000000001,3.7069999999999999,1.581,0
motiongen_2943,49.049999999999997,3.734,1.581,0
motiongen_2944,49.067,3.7599999999999998,1.581,0
motiongen_2945,49.082999999999998,3.786,1.581,0
motiongen_2946,49.100000000000001,3.8130000000000002,1.581,0
motiongen_2947,49.116999999999997,3.839,1.581,0
motiongen_2948,49.133000000000003,3.8660000000000001,1.581,0
motiongen_2949,49.149999999999999,3.8919999999999999,1.581,0
motiongen_2950,49.167000000000002,3.9180000000000001,1.581,0
motiongen_2951,49.183,3.9449999999999998,1.581,0
motiongen_2952,49.200000000000003,3.9710000000000001,1.581,0
motiongen_2953,49.216999999999999,3.9969999999999999,1.581,0
motiongen_2954,49.232999999999997,4.024,1.581,0
motiongen_2955,49.25,4.0499999999999998,1.581,0
motiongen_2956,49.267000000000003,4.0759999999999996,1.581,0
motiongen_2957,49.283000000000001,4.1029999999999998,1.581,0
motiongen_2958,49.299999999999997,4.1289999999999996,1.581,0
motiongen_2959,49.317,4.1550000000000002,1.581,0
motiongen_2960,49.332999999999998,4.1820000000000004,1.581,0
motiongen_2961,49.350000000000001,4.2080000000000002,1.581,0
motiongen_2962,49.366999999999997,4.2350000000000003,1.581,0
motiongen_2963,49.383000000000003,4.2610000000000001,1.581,0
motiongen_2964,49.399999999999999,4.2869999999999999,1.581,0
motiongen_2965,49.417000000000002,4.3140000000000001,1.581,0
motiongen_2966,49.433,4.3399999999999999,1.581,0
motiongen_2967,49.450000000000003,4.3659999999999997,1.581,0
motiongen_2968,49.466999999999999,4.3929999999999998,1.581,0
motiongen_2969,49.482999999999997,4.4189999999999996,1.581,0
motiongen_2970,49.5,4.4450000000000003,1.581,0
motiongen_2971,49.517000000000003,4.4720000000000004,1.581,0
motiongen_2972,49.533000000000001,4.4980000000000002,1.581,0
motiongen_2973,49.549999999999997,4.524,1.581,0
motiongen_2974,49.567,4.5510000000000002,1.581,0
motiongen_2975,49.582999999999998,4.577,1.581,0
motiongen_2976,49.600000000000001,4.6029999999999998,1.581,0
motiongen_2977,49.616999999999997,4.6299999999999999,1.581,0
motiongen_2978,49.633000000000003,4.6559999999999997,1.581,0
motiongen_2979,49.649999999999999,4.6829999999999998,1.581,0
motiongen_2980,49.667000000000002,4.7089999999999996,1.581,0
motiongen_2981,49.683,4.7350000000000003,1.581,0
motiongen_2982,49.700000000000003,4.7619999999999996,1.581,0
motiongen_2983,49.716999999999999,4.7880000000000003,1.581,0
motiongen_2984,49.732999999999997,4.8140000000000001,1.581,0
motiongen_2985,49.75,4.8410000000000002,1.581,0
motiongen_2986,49.767000000000003,4.867,1.581,0
motiongen_2987,49.783000000000001,4.8929999999999998,1.581,0
motiongen_2988,49.799999999999997,4.9199999999999999,1.581,0
motiongen_2989,49.817,4.9459999999999997,1.581,0
motiongen_2990,49.832999999999998,4.9720000000000004,1.581,0
motiongen_2991,49.850000000000001,4.9989999999999997,1.581,0
motiongen_2992,49.866999999999997,5.0250000000000004,1.581,0
motiongen_2993,49.883000000000003,5.0519999999999996,1.581,0
motiongen_2994,49.899999999999999,5.0780000000000003,1.581,0
motiongen_2995,49.917000000000002,5.1040000000000001,1.581,0
motiongen_2996,49.933,5.1310000000000002,1.581,0
motiongen_2997,49.950000000000003,5.157,1.581,0
motiongen_2998,49.966999999999999,5.1829999999999998,1.581,0
motiongen_2999,49.982999999999997,5.21,1.581,0
motiongen_3000,50,5.2359999999999998,1.581,0
motiongen_3001,50.017000000000003,5.2619999999999996,1.581,0
motiongen_3002,50.033000000000001,5.2889999999999997,1.581,0
motiongen_3003,50.049999999999997,5.3150000000000004,1.581,0
motiongen_3004,50.067,5.3410000000000002,1.581,0
motiongen_3005,50.082999999999998,5.3680000000000003,1.581,0
motiongen_3006,50.100000000000001,5.3940000000000001,1.581,0
motiongen_3007,50.116999999999997,5.4199999999999999,1.581,0
motiongen_3008,50.133000000000003,5.4470000000000001,1.581,0
motiongen_3009,50.149999999999999,5.4729999999999999,1.581,0
motiongen_3010,50.167000000000002,5.5,1.581,0
motiongen_3011,50.183,5.5259999999999998,1.581,0
motiongen_3012,50.200000000000003,5.5519999999999996,1.581,0
motiongen_3013,50.216999999999999,5.5789999999999997,1.581,0
motiongen_3014,50.232999999999997,5.6050000000000004,1.581,0
motiongen_3015,50.25,5.6310000000000002,1.581,0
motiongen_3016,50.267000000000003,5.6580000000000004,1.581,0
motiongen_3017,50.283000000000001,5.6840000000000002,1.581,0
motiongen_3018,50.299999999999997,5.71,1.581,0
motiongen_3019,50.317,5.7370000000000001,1.581,0
motiongen_3020,50.332999999999998,5.7629999999999999,1.581,0
motiongen_3021,50.350000000000001,5.7889999999999997,1.581,0
motiongen_3022,50.366999999999997,5.8159999999999998,1.581,0
motiongen_3023,50.383000000000003,5.8419999999999996,1.581,0
motiongen_3024,50.399999999999999,5.8680000000000003,1.581,0
motiongen_3025,50.417000000000002,5.8949999999999996,1.581,0
motiongen_3026,50.433,5.9210000000000003,1.581,0
motiongen_3027,50.450000000000003,5.9480000000000004,1.581,0
motiongen_3028,50.466999999999999,5.9740000000000002,1.581,0
motiongen_3029,50.482999999999997,6,1.581,0
motiongen_3030,50.5,6.0270000000000001,1.581,0
motiongen_3031,50.517000000000003,6.0529999999999999,1.581,0
motiongen_3032,50.533000000000001,6.0789999999999997,1.581,0
motiongen_3033,50.549999999999997,6.1059999999999999,1.581,0
motiongen_3034,50.567,6.1319999999999997,1.581,0
motiongen_3035,50.582999999999998,6.1580000000000004,1.581,0
motiongen_3036,50.600000000000001,6.1849999999999996,1.581,0
motiongen_3037,50.616999999999997,6.2110000000000003,1.581,0
motiongen_3038,50.633000000000003,6.2370000000000001,1.581,0
motiongen_3039,50.649999999999999,6.2640000000000002,1.581,0
motiongen_3040,50.667000000000002,0.0070000000000000001,1.581,0
motiongen_3041,50.683,0.033000000000000002,1.581,0
motiongen_3042,50.700000000000003,0.059999999999999998,1.581,0
motiongen_3043,50.716999999999999,0.085999999999999993,1.581,0
motiongen_3044,50.732999999999997,0.112,1.581,0
motiongen_3045,50.75,0.13900000000000001,1.581,0
motiongen_3046,50.767000000000003,0.16500000000000001,1.581,0
motiongen_3047,50.783000000000001,0.191,1.581,0
motiongen_3048,50.799999999999997,0.218,1.581,0
motiongen_3049,50.817,0.24399999999999999,1.581,0
motiongen_3050,50.832999999999998,0.27100000000000002,1.581,0
motiongen_3051,50.850000000000001,0.29699999999999999,1.581,0
motiongen_3052,50.866999999999997,0.32300000000000001,1.581,0
motiongen_3053,50.883000000000003,0.34999999999999998,1.581,0
motiongen_3054,50.899999999999999,0.376,1.581,0
motiongen_3055,50.917000000000002,0.40200000000000002,1.581,0
motiongen_3056,50.933,0.42899999999999999,1.581,0
motiongen_3057,50.950000000000003,0.45500000000000002,1.581,0
motiongen_3058,50.966999999999999,0.48099999999999998,1.581,0
motiongen_3059,50.982999999999997,0.50800000000000001,1.581,0
motiongen_3060,51,0.53400000000000003,1.581,0
motiongen_3061,51.017000000000003,0.56000000000000005,1.581,0
motiongen_3062,51.033000000000001,0.58699999999999997,1.581,0
motiongen_3063,51.049999999999997,0.61299999999999999,1.581,0
motiongen_3064,51.067,0.63900000000000001,1.581,0
motiongen_3065,51.082999999999998,0.66600000000000004,1.581,0
motiongen_3066,51.100000000000001,0.69199999999999995,1.581,0
motiongen_3067,51.116999999999997,0.71899999999999997,1.581,0
motiongen_3068,51.133000000000003,0.745,1.581,0
motiongen_3069,51.149999999999999,0.77100000000000002,1.581,0
motiongen_3070,51.167000000000002,0.79800000000000004,1.581,0
motiongen_3071,51.183,0.82399999999999995,1.581,0
motiongen_3072,51.200000000000003,0.84999999999999998,1.581,0
motiongen_3073,51.216999999999999,0.877,1.581,0
motiongen_3074,51.232999999999997,0.90300000000000002,1.581,0
motiongen_3075,51.25,0.92900000000000005,1.581,0
motiongen_3076,51.267000000000003,0.95599999999999996,1.581,0
motiongen_3077,51.283000000000001,0.98199999999999998,1.581,0
motiongen_3078,51.299999999999997,1.008,1.581,0
motiongen_3079,51.317,1.0349999999999999,1.581,0
motiongen_3080,51.332999999999998,1.0609999999999999,1.581,0
motiongen_3081,51.350000000000001,1.0880000000000001,1.581,0
motiongen_3082,51.366999999999997,1.1140000000000001,1.581,0
motiongen_3083,51.383000000000003,1.1399999999999999,1.581,0
motiongen_3084,51.399999999999999,1.167,1.581,0
motiongen_3085,51.417000000000002,1.1930000000000001,1.581,0
motiongen_3086,51.433,1.2190000000000001,1.581,0
motiongen_3087,51.450000000000003,1.246,1.581,0
motiongen_3088,51.466999999999999,1.272,1.581,0
motiongen_3089,51.482999999999997,1.298,1.581,0
motiongen_3090,51.5,1.325,1.581,0
motiongen_3091,51.517000000000003,1.351,1.581,0
motiongen_3092,51.533000000000001,1.377,1.581,0
motiongen_3093,51.549999999999997,1.4039999999999999,1.581,0
motiongen_3094,51.567,1.4299999999999999,1.581,0
motiongen_3095,51.582999999999998,1.456,1.581,0
motiongen_3096,51.600000000000001,1.4830000000000001,1.581,0
motiongen_3097,51.616999999999997,1.5089999999999999,1.581,0
motiongen_3098,51.633000000000003,1.536,1.581,0
motiongen_3099,51.649999999999999,1.5620000000000001,1.581,0
motiongen_3100,51.667000000000002,1.5880000000000001,1.581,0
motiongen_3101,51.683,1.615,1.581,0
motiongen_3102,51.700000000000003,1.641,1.581,0
motiongen_3103,51.716999999999999,1.667,1.581,0
motiongen_3104,51.732999999999997,1.694,1.581,0
motiongen_3105,51.75,1.72,1.581,0
motiongen_3106,51.767000000000003,1.746,1.581,0
motiongen_3107,51.783000000000001,1.7729999999999999,1.581,0
motiongen_3108,51.799999999999997,1.7989999999999999,1.581,0
motiongen_3109,51.817,1.825,1.581,0
motiongen_3110,51.832999999999998,1.8520000000000001,1.581,0
motiongen_3111,51.850000000000001,1.8779999999999999,1.581,0
motiongen_3112,51.866999999999997,1.905,1.581,0
motiongen_3113,51.883000000000003,1.931,1.581,0
motiongen_3114,51.899999999999999,1.9570000000000001,1.581,0
motiongen_3115,51.917000000000002,1.984,1.581,0
motiongen_3116,51.933,2.0099999999999998,1.581,0
motiongen_3117,51.950000000000003,2.036,1.581,0
motiongen_3118,51.966999999999999,2.0630000000000002,1.581,0
motiongen_3119,51.982999999999997,2.089,1.581,0
motiongen_3120,52,2.1150000000000002,1.581,0
motiongen_3121,52.017000000000003,2.1419999999999999,1.581,0
motiongen_3122,52.033000000000001,2.1680000000000001,1.581,0
motiongen_3123,52.049999999999997,2.194,1.581,0
motiongen_3124,52.067,2.2210000000000001,1.581,0
motiongen_3125,52.082999999999998,2.2469999999999999,1.581,0
motiongen_3126,52.100000000000001,2.2730000000000001,1.581,0
motiongen_3127,52.116999999999997,2.2999999999999998,1.581,0
motiongen_3128,52.133000000000003,2.3260000000000001,1.581,0
motiongen_3129,52.149999999999999,2.3530000000000002,1.581,0
motiongen_3130,52.167000000000002,2.379,1.581,0
motiongen_3131,52.183,2.4049999999999998,1.581,0
motiongen_3132,52.200000000000003,2.4319999999999999,1.581,0
motiongen_3133,52.216999999999999,2.4580000000000002,1.581,0
motiongen_3134,52.232999999999997,2.484,1.581,0
motiongen_3135,52.25,2.5110000000000001,1.581,0
motiongen_3136,52.267000000000003,2.5369999999999999,1.581,0
motiongen_3137,52.283000000000001,2.5630000000000002,1.581,0
motiongen_3138,52.299999999999997,2.5899999999999999,1.581,0
motiongen_3139,52.317,2.6160000000000001,1.581,0
motiongen_3140,52.332999999999998,2.6419999999999999,1.581,0
motiongen_3141,52.350000000000001,2.669,1.581,0
motiongen_3142,52.366999999999997,2.6949999999999998,1.581,0
motiongen_3143,52.383000000000003,2.7210000000000001,1.581,0
motiongen_3144,52.399999999999999,2.7480000000000002,1.581,0
motiongen_3145,52.417000000000002,2.774,1.581,0
motiongen_3146,52.433,2.8010000000000002,1.581,0
motiongen_3147,52.450000000000003,2.827,1.581,0
motiongen_3148,52.466999999999999,2.8530000000000002,1.581,0
motiongen_3149,52.482999999999997,2.8799999999999999,1.581,0
motiongen_3150,52.5,2.9060000000000001,1.581,0
motiongen_3151,52.517000000000003,2.9319999999999999,1.581,0
motiongen_3152,52.533000000000001,2.9590000000000001,1.581,0
motiongen_3153,52.549999999999997,2.9849999999999999,1.581,0
motiongen_3154,52.567,3.0110000000000001,1.581,0
motiongen_3155,52.582999999999998,3.0379999999999998,1.581,0
motiongen_3156,52.600000000000001,3.0640000000000001,1.581,0
motiongen_3157,52.616999999999997,3.0899999999999999,1.581,0.001
motiongen_3158,52.633000000000003,3.117,1.581,-0.001
motiongen_3159,52.649999999999999,3.1429999999999998,1.581,0
motiongen_3160,52.667000000000002,3.1699999999999999,1.581,0
motiongen_3161,52.683,3.1960000000000002,1.581,0
motiongen_3162,52.700000000000003,3.222,1.581,0
